"","NVC_Class","NCells","State"
"4617",6013,8840,"Mississippi"
"4618",6014,1218228,"Mississippi"
"4619",6015,2347457,"Mississippi"
"4620",6028,3587,"Mississippi"
"4621",6034,2794,"Mississippi"
"4622",6053,6691,"Mississippi"
"4623",6055,231221,"Mississippi"
"4624",6056,4885834,"Mississippi"
"4625",6099,1340,"Mississippi"
"4626",6103,1708,"Mississippi"
"4627",6108,14272,"Mississippi"
"4628",6109,70697,"Mississippi"
"4629",6110,118921,"Mississippi"
"4630",6111,1474074,"Mississippi"
"4631",6112,6066102,"Mississippi"
"4632",6113,16138673,"Mississippi"
"4633",6115,410226,"Mississippi"
"4634",6186,197,"Mississippi"
"4635",6195,9654,"Mississippi"
"4636",6196,9,"Mississippi"
"4637",6199,3,"Mississippi"
"4638",6220,330873,"Mississippi"
"4639",6222,134844,"Mississippi"
"4640",6224,177,"Mississippi"
"4641",6253,1877,"Mississippi"
"4642",6254,151278,"Mississippi"
"4643",6255,1153,"Mississippi"
"4644",6256,1006,"Mississippi"
"4645",6305,26,"Mississippi"
"4646",6310,6842,"Mississippi"
"4647",6356,217124,"Mississippi"
"4648",6357,269729,"Mississippi"
"4649",6412,1,"Mississippi"
"4650",6413,6,"Mississippi"
"4651",6414,894946,"Mississippi"
"4652",6415,9133,"Mississippi"
"4653",6510,316114,"Mississippi"
"4654",6511,3036,"Mississippi"
"4655",6512,769,"Mississippi"
"4656",6513,86194,"Mississippi"
"4657",6514,15141,"Mississippi"
"4658",6586,1910,"Mississippi"
"4659",6591,26933,"Mississippi"
"4660",6726,33,"Mississippi"
"4661",7191,2120803,"Mississippi"
"4662",7192,331463,"Mississippi"
"4663",7193,412814,"Mississippi"
"4664",7195,105847,"Mississippi"
"4665",7196,52269,"Mississippi"
"4666",7197,18708,"Mississippi"
"4667",7198,44419,"Mississippi"
"4668",7199,6673,"Mississippi"
"4669",7200,102489,"Mississippi"
"4670",7292,8561521,"Mississippi"
"4671",7295,65599,"Mississippi"
"4672",7296,1722963,"Mississippi"
"4673",7297,746226,"Mississippi"
"4674",7298,286912,"Mississippi"
"4675",7299,6965213,"Mississippi"
"4676",7905,1033,"Mississippi"
"4677",7906,204,"Mississippi"
"4678",7907,163,"Mississippi"
"4679",7908,970,"Mississippi"
"4680",7909,432,"Mississippi"
"4681",7915,410476,"Mississippi"
"4682",7916,747725,"Mississippi"
"4683",7917,1060984,"Mississippi"
"4684",7918,1449089,"Mississippi"
"4685",7919,751014,"Mississippi"
"4686",7930,561,"Mississippi"
"4687",7931,41,"Mississippi"
"4688",7932,2407,"Mississippi"
"4689",7933,82,"Mississippi"
"4690",7934,785,"Mississippi"
"4691",7935,258479,"Mississippi"
"4692",7936,515415,"Mississippi"
"4693",7937,8173368,"Mississippi"
"4694",7938,311985,"Mississippi"
"4695",7939,2323205,"Mississippi"
"4696",7952,37,"Mississippi"
"4697",7954,3712,"Mississippi"
"4698",7955,2400,"Mississippi"
"4699",7956,53305,"Mississippi"
"4700",7957,389645,"Mississippi"
"4701",7958,873,"Mississippi"
"4702",7959,21516,"Mississippi"
"4703",7974,7732,"Mississippi"
"4704",7975,6331,"Mississippi"
"4705",7976,19,"Mississippi"
"4706",7977,11068,"Mississippi"
"4707",7990,35959,"Mississippi"
"4708",7992,760,"Mississippi"
"4709",7993,16908,"Mississippi"
"4710",7994,31143360,"Mississippi"
"4711",7995,305893,"Mississippi"
"4712",7996,2481298,"Mississippi"
"4713",7997,10887613,"Mississippi"
"4714",7998,66619,"Mississippi"
"4715",7999,21953,"Mississippi"
"4716",9319,235405,"Mississippi"
"4717",9320,578575,"Mississippi"
"4718",9321,23461166,"Mississippi"
"4719",9322,37202365,"Mississippi"
"4720",9323,292113,"Mississippi"
"4721",9324,90901,"Mississippi"
"4722",9332,233862,"Mississippi"
"4723",9823,4740308,"Mississippi"
"4724",-9999,338254011,"Florida"
"4725",6001,31251,"Florida"
"4726",6002,261899,"Florida"
"4727",6003,2429039,"Florida"
"4728",6005,2251405,"Florida"
"4729",6006,4428269,"Florida"
"4730",6007,13546651,"Florida"
"4731",6008,523652,"Florida"
"4732",6009,9568066,"Florida"
"4733",6010,2825899,"Florida"
"4734",6012,4631374,"Florida"
"4735",6013,121029,"Florida"
"4736",6014,512664,"Florida"
"4737",6015,531,"Florida"
"4738",6054,1535,"Florida"
"4739",6108,1301258,"Florida"
"4740",6109,2691655,"Florida"
"4741",6110,5253,"Florida"
"4742",6111,5362090,"Florida"
"4743",6112,4795382,"Florida"
"4744",6113,3429694,"Florida"
"4745",6135,8695549,"Florida"
"4746",6184,607184,"Florida"
"4747",6185,1322630,"Florida"
"4748",6188,89,"Florida"
"4749",6195,65873,"Florida"
"4750",6220,182006,"Florida"
"4751",6221,6155,"Florida"
"4752",6222,550082,"Florida"
"4753",6223,3783104,"Florida"
"4754",6224,1656,"Florida"
"4755",6253,12011,"Florida"
"4756",6254,1079759,"Florida"
"4757",6255,28253,"Florida"
"4758",6256,28527,"Florida"
"4759",6310,224,"Florida"
"4760",6402,57313,"Florida"
"4761",6414,187066,"Florida"
"4762",6415,7723,"Florida"
"4763",6510,26,"Florida"
"4764",6511,226990,"Florida"
"4765",6512,431,"Florida"
"4766",6513,25819,"Florida"
"4767",6514,41,"Florida"
"4768",6533,10267,"Florida"
"4769",6535,803244,"Florida"
"4770",6584,197912,"Florida"
"4771",6591,63020,"Florida"
"4772",6610,1,"Florida"
"4773",6622,98911,"Florida"
"4774",7191,1891743,"Florida"
"4775",7192,272608,"Florida"
"4776",7193,195276,"Florida"
"4777",7195,513024,"Florida"
"4778",7196,124105,"Florida"
"4779",7197,59373,"Florida"
"4780",7198,40747,"Florida"
"4781",7199,10656,"Florida"
"4782",7200,33053,"Florida"
"4783",7292,27452580,"Florida"
"4784",7295,79590,"Florida"
"4785",7296,5415889,"Florida"
"4786",7297,2743554,"Florida"
"4787",7298,911814,"Florida"
"4788",7299,8343471,"Florida"
"4789",7915,35710,"Florida"
"4790",7916,1913046,"Florida"
"4791",7917,384021,"Florida"
"4792",7918,4794884,"Florida"
"4793",7919,2653343,"Florida"
"4794",7935,594828,"Florida"
"4795",7936,1510668,"Florida"
"4796",7937,1920713,"Florida"
"4797",7938,736868,"Florida"
"4798",7939,2242855,"Florida"
"4799",7954,6780,"Florida"
"4800",7955,93892,"Florida"
"4801",7956,627359,"Florida"
"4802",7957,788090,"Florida"
"4803",7958,16936,"Florida"
"4804",7959,247208,"Florida"
"4805",7990,4335047,"Florida"
"4806",7991,1,"Florida"
"4807",7992,3348,"Florida"
"4808",7993,15967,"Florida"
"4809",7994,8069158,"Florida"
"4810",7995,245404,"Florida"
"4811",7996,2189642,"Florida"
"4812",7997,13877234,"Florida"
"4813",7998,17166,"Florida"
"4814",7999,234,"Florida"
"4815",9319,77034,"Florida"
"4816",9320,513286,"Florida"
"4817",9321,3966808,"Florida"
"4818",9322,23011779,"Florida"
"4819",9323,949308,"Florida"
"4820",9324,158602,"Florida"
"4821",9332,361186,"Florida"
"4822",9823,6328073,"Florida"
"4823",-9999,35759456,"Oregon"
"4824",6016,211330,"Oregon"
"4825",6017,1107,"Oregon"
"4826",6018,12006690,"Oregon"
"4827",6059,7920427,"Oregon"
"4828",6060,19375944,"Oregon"
"4829",6061,64541,"Oregon"
"4830",6064,28207,"Oregon"
"4831",6065,15548588,"Oregon"
"4832",6067,7971,"Oregon"
"4833",6068,493691,"Oregon"
"4834",6069,1809030,"Oregon"
"4835",6070,681438,"Oregon"
"4836",6071,949531,"Oregon"
"4837",6072,929421,"Oregon"
"4838",6073,39049,"Oregon"
"4839",6078,404059,"Oregon"
"4840",6080,11405484,"Oregon"
"4841",6081,25142,"Oregon"
"4842",6082,495328,"Oregon"
"4843",6085,28780239,"Oregon"
"4844",6086,397885,"Oregon"
"4845",6087,2714672,"Oregon"
"4846",6088,4521307,"Oregon"
"4847",6089,18743299,"Oregon"
"4848",6090,17030518,"Oregon"
"4849",6091,8574894,"Oregon"
"4850",6092,3072055,"Oregon"
"4851",6094,2818557,"Oregon"
"4852",6095,2138580,"Oregon"
"4853",6096,4874485,"Oregon"
"4854",6117,1307712,"Oregon"
"4855",6118,1579,"Oregon"
"4856",6122,1450310,"Oregon"
"4857",6125,1595246,"Oregon"
"4858",6136,22,"Oregon"
"4859",6137,8,"Oregon"
"4860",6138,2343015,"Oregon"
"4861",6140,3637,"Oregon"
"4862",6143,7978,"Oregon"
"4863",6144,645571,"Oregon"
"4864",6145,18313198,"Oregon"
"4865",6146,188210,"Oregon"
"4866",6147,1513566,"Oregon"
"4867",6149,1559934,"Oregon"
"4868",6153,820,"Oregon"
"4869",6154,34319,"Oregon"
"4870",6181,1109284,"Oregon"
"4871",6202,33603,"Oregon"
"4872",6239,158606,"Oregon"
"4873",6240,2337676,"Oregon"
"4874",6241,1931,"Oregon"
"4875",6242,779861,"Oregon"
"4876",6243,868201,"Oregon"
"4877",6245,430163,"Oregon"
"4878",6246,6536,"Oregon"
"4879",6257,111231,"Oregon"
"4880",6258,119434,"Oregon"
"4881",6259,493407,"Oregon"
"4882",6281,2922735,"Oregon"
"4883",6282,5712103,"Oregon"
"4884",6284,5796417,"Oregon"
"4885",6285,28850307,"Oregon"
"4886",6286,38610188,"Oregon"
"4887",6287,14884962,"Oregon"
"4888",6288,16246627,"Oregon"
"4889",6291,1961112,"Oregon"
"4890",6293,22198,"Oregon"
"4891",6294,24594,"Oregon"
"4892",6295,24888,"Oregon"
"4893",6296,10710,"Oregon"
"4894",6308,1222,"Oregon"
"4895",6313,344244,"Oregon"
"4896",6315,652664,"Oregon"
"4897",6316,1490686,"Oregon"
"4898",6320,1957978,"Oregon"
"4899",6322,371541,"Oregon"
"4900",6323,351682,"Oregon"
"4901",6330,377458,"Oregon"
"4902",6331,355624,"Oregon"
"4903",6333,1010547,"Oregon"
"4904",6388,89106,"Oregon"
"4905",6389,101825,"Oregon"
"4906",6480,424359,"Oregon"
"4907",6482,468172,"Oregon"
"4908",6522,96142,"Oregon"
"4909",6525,9838,"Oregon"
"4910",6601,9959,"Oregon"
"4911",6602,11853,"Oregon"
"4912",6603,180815,"Oregon"
"4913",6641,902,"Oregon"
"4914",6659,1977555,"Oregon"
"4915",6684,142195,"Oregon"
"4916",6689,441958,"Oregon"
"4917",6731,52356,"Oregon"
"4918",7191,2486849,"Oregon"
"4919",7192,1093672,"Oregon"
"4920",7193,1927222,"Oregon"
"4921",7195,2120731,"Oregon"
"4922",7196,1851245,"Oregon"
"4923",7197,1102760,"Oregon"
"4924",7198,58521,"Oregon"
"4925",7199,32205,"Oregon"
"4926",7200,134477,"Oregon"
"4927",7292,9262449,"Oregon"
"4928",7295,39255,"Oregon"
"4929",7296,1984101,"Oregon"
"4930",7297,888475,"Oregon"
"4931",7298,327101,"Oregon"
"4932",7299,5029459,"Oregon"
"4933",7735,96010,"Oregon"
"4934",7900,947793,"Oregon"
"4935",7901,1856261,"Oregon"
"4936",7902,429939,"Oregon"
"4937",7903,762140,"Oregon"
"4938",7904,728786,"Oregon"
"4939",7920,85886,"Oregon"
"4940",7921,555342,"Oregon"
"4941",7922,25358,"Oregon"
"4942",7923,377217,"Oregon"
"4943",7924,962718,"Oregon"
"4944",7942,204653,"Oregon"
"4945",7943,19295,"Oregon"
"4946",7944,41706,"Oregon"
"4947",7960,1792619,"Oregon"
"4948",7961,551614,"Oregon"
"4949",7962,105498,"Oregon"
"4950",7963,18842,"Oregon"
"4951",7964,9179566,"Oregon"
"4952",7965,6819209,"Oregon"
"4953",7966,8083498,"Oregon"
"4954",7967,10069337,"Oregon"
"4955",7968,12294902,"Oregon"
"4956",9301,552894,"Oregon"
"4957",9307,2033137,"Oregon"
"4958",9308,7291578,"Oregon"
"4959",9309,2215944,"Oregon"
"4960",9311,3703,"Oregon"
"4961",9326,317984,"Oregon"
"4962",9327,95138,"Oregon"
"4963",9328,2776759,"Oregon"
"4964",9329,343696,"Oregon"
"4965",9336,4055934,"Oregon"
"4966",9337,81,"Oregon"
"4967",9811,4374,"Oregon"
"4968",9826,941443,"Oregon"
"4969",9827,2,"Oregon"
"4970",9828,3437648,"Oregon"
"4971",9829,205149,"Oregon"
"4972",-9999,169381870,"California"
"4973",6016,22954357,"California"
"4974",6017,486930,"California"
"4975",6018,14826371,"California"
"4976",6022,145897,"California"
"4977",6025,14561,"California"
"4978",6059,35569,"California"
"4979",6060,698068,"California"
"4980",6067,507837,"California"
"4981",6068,19389,"California"
"4982",6069,76550,"California"
"4983",6070,71031,"California"
"4984",6071,16833,"California"
"4985",6072,981209,"California"
"4986",6073,119,"California"
"4987",6074,7,"California"
"4988",6075,37744,"California"
"4989",6077,450168,"California"
"4990",6078,1536174,"California"
"4991",6080,6136934,"California"
"4992",6081,21830099,"California"
"4993",6082,765088,"California"
"4994",6085,57297385,"California"
"4995",6086,5491987,"California"
"4996",6087,1667297,"California"
"4997",6088,7543,"California"
"4998",6089,866211,"California"
"4999",6090,182,"California"
"5000",6091,108638,"California"
"5001",6092,39587,"California"
"5002",6094,6881,"California"
"5003",6095,3017047,"California"
"5004",6096,9182008,"California"
"5005",6117,441821,"California"
"5006",6122,214384,"California"
"5007",6125,468974,"California"
"5008",6136,41244,"California"
"5009",6137,1433182,"California"
"5010",6138,31542471,"California"
"5011",6139,214824,"California"
"5012",6140,562322,"California"
"5013",6141,5385409,"California"
"5014",6143,3038936,"California"
"5015",6144,22866,"California"
"5016",6145,6160822,"California"
"5017",6147,21209,"California"
"5018",6149,2530836,"California"
"5019",6151,158960,"California"
"5020",6152,32545,"California"
"5021",6153,195208,"California"
"5022",6154,161255,"California"
"5023",6181,6812563,"California"
"5024",6183,1419839,"California"
"5025",6201,55129,"California"
"5026",6202,30645,"California"
"5027",6239,258927,"California"
"5028",6240,3434615,"California"
"5029",6241,693,"California"
"5030",6242,943685,"California"
"5031",6243,1017248,"California"
"5032",6245,1269087,"California"
"5033",6246,441,"California"
"5034",6249,31706,"California"
"5035",6257,292909,"California"
"5036",6258,504418,"California"
"5037",6259,1191101,"California"
"5038",6261,5202,"California"
"5039",6266,23471,"California"
"5040",6270,15702,"California"
"5041",6271,46256668,"California"
"5042",6272,48701308,"California"
"5043",6273,5069,"California"
"5044",6274,10452997,"California"
"5045",6276,16402040,"California"
"5046",6279,401,"California"
"5047",6281,334810,"California"
"5048",6282,16799596,"California"
"5049",6284,12728,"California"
"5050",6285,49801311,"California"
"5051",6286,48031968,"California"
"5052",6287,759887,"California"
"5053",6288,24992443,"California"
"5054",6291,25508438,"California"
"5055",6293,791046,"California"
"5056",6294,74709,"California"
"5057",6295,8452,"California"
"5058",6296,42,"California"
"5059",6308,3852109,"California"
"5060",6313,220283,"California"
"5061",6315,20964,"California"
"5062",6316,1639926,"California"
"5063",6319,7680516,"California"
"5064",6320,2495831,"California"
"5065",6322,4779709,"California"
"5066",6323,826,"California"
"5067",6330,33114,"California"
"5068",6331,1982268,"California"
"5069",6333,107863,"California"
"5070",6388,91076,"California"
"5071",6389,145971,"California"
"5072",6480,146299,"California"
"5073",6482,1544998,"California"
"5074",6522,12994,"California"
"5075",6525,2174,"California"
"5076",6601,365407,"California"
"5077",6602,328988,"California"
"5078",6603,63351,"California"
"5079",6659,17164103,"California"
"5080",6666,18425,"California"
"5081",6672,19053725,"California"
"5082",6673,91721,"California"
"5083",6674,2539724,"California"
"5084",6676,44573,"California"
"5085",6677,1123398,"California"
"5086",6684,164648,"California"
"5087",6689,2664688,"California"
"5088",6731,863998,"California"
"5089",7191,397900,"California"
"5090",7192,365686,"California"
"5091",7193,524161,"California"
"5092",7195,3958629,"California"
"5093",7196,3356155,"California"
"5094",7197,1962721,"California"
"5095",7198,30015,"California"
"5096",7199,28360,"California"
"5097",7200,67433,"California"
"5098",7292,25536640,"California"
"5099",7295,980292,"California"
"5100",7296,5369835,"California"
"5101",7297,5489571,"California"
"5102",7298,1758278,"California"
"5103",7299,13449499,"California"
"5104",7735,45643,"California"
"5105",7900,321544,"California"
"5106",7901,1110801,"California"
"5107",7902,129051,"California"
"5108",7903,390383,"California"
"5109",7904,582770,"California"
"5110",7910,348556,"California"
"5111",7911,488310,"California"
"5112",7912,212757,"California"
"5113",7913,2648337,"California"
"5114",7914,2177606,"California"
"5115",7920,133040,"California"
"5116",7921,845990,"California"
"5117",7922,309475,"California"
"5118",7923,493927,"California"
"5119",7924,1598645,"California"
"5120",7925,241970,"California"
"5121",7926,202436,"California"
"5122",7927,106521,"California"
"5123",7928,2265285,"California"
"5124",7929,2311513,"California"
"5125",7940,2353,"California"
"5126",7942,95693,"California"
"5127",7943,27524,"California"
"5128",7944,88882,"California"
"5129",7945,18372,"California"
"5130",7947,39455,"California"
"5131",7948,58332,"California"
"5132",7949,276609,"California"
"5133",7960,104672,"California"
"5134",7961,741957,"California"
"5135",7962,306,"California"
"5136",7963,1316,"California"
"5137",7964,359171,"California"
"5138",7965,2770089,"California"
"5139",7966,635310,"California"
"5140",7967,3769445,"California"
"5141",7968,169842,"California"
"5142",7980,11754170,"California"
"5143",7981,3595176,"California"
"5144",7982,99389,"California"
"5145",7983,15641,"California"
"5146",7984,10904992,"California"
"5147",7985,4057245,"California"
"5148",7986,5763480,"California"
"5149",7987,2389988,"California"
"5150",7988,966847,"California"
"5151",7989,12864,"California"
"5152",9301,31512786,"California"
"5153",9302,1228662,"California"
"5154",9307,3427262,"California"
"5155",9308,11118162,"California"
"5156",9309,1347774,"California"
"5157",9310,1547992,"California"
"5158",9326,7558,"California"
"5159",9327,86528,"California"
"5160",9328,1189442,"California"
"5161",9329,452495,"California"
"5162",9336,17212669,"California"
"5163",9337,5230467,"California"
"5164",9810,1226253,"California"
"5165",9826,1721,"California"
"5166",9827,792850,"California"
"5167",9828,784360,"California"
"5168",9829,1697693,"California"
"5169",-9999,19718801,"South Carolina"
"5170",6006,3532890,"South Carolina"
"5171",6008,1,"South Carolina"
"5172",6009,1090441,"South Carolina"
"5173",6010,3374766,"South Carolina"
"5174",6012,3,"South Carolina"
"5175",6013,153640,"South Carolina"
"5176",6014,129327,"South Carolina"
"5177",6015,324600,"South Carolina"
"5178",6028,2289923,"South Carolina"
"5179",6031,38,"South Carolina"
"5180",6033,93700,"South Carolina"
"5181",6034,3283133,"South Carolina"
"5182",6042,32092,"South Carolina"
"5183",6047,85533,"South Carolina"
"5184",6053,30933,"South Carolina"
"5185",6054,10236001,"South Carolina"
"5186",6055,233807,"South Carolina"
"5187",6056,1,"South Carolina"
"5188",6097,77,"South Carolina"
"5189",6099,330,"South Carolina"
"5190",6103,15295,"South Carolina"
"5191",6104,271,"South Carolina"
"5192",6108,216094,"South Carolina"
"5193",6109,298534,"South Carolina"
"5194",6111,1743913,"South Carolina"
"5195",6112,1992779,"South Carolina"
"5196",6113,9791671,"South Carolina"
"5197",6115,5566,"South Carolina"
"5198",6171,136,"South Carolina"
"5199",6172,39,"South Carolina"
"5200",6174,2979,"South Carolina"
"5201",6195,23311,"South Carolina"
"5202",6196,2,"South Carolina"
"5203",6199,1081,"South Carolina"
"5204",6206,348,"South Carolina"
"5205",6210,3517,"South Carolina"
"5206",6220,280426,"South Carolina"
"5207",6221,214,"South Carolina"
"5208",6222,19065,"South Carolina"
"5209",6224,244,"South Carolina"
"5210",6228,2,"South Carolina"
"5211",6232,40,"South Carolina"
"5212",6253,16358,"South Carolina"
"5213",6254,1085364,"South Carolina"
"5214",6255,133868,"South Carolina"
"5215",6256,88553,"South Carolina"
"5216",6310,233,"South Carolina"
"5217",6356,99199,"South Carolina"
"5218",6357,140938,"South Carolina"
"5219",6414,457810,"South Carolina"
"5220",6415,6086,"South Carolina"
"5221",6506,10181,"South Carolina"
"5222",6511,897,"South Carolina"
"5223",6512,462,"South Carolina"
"5224",6513,57501,"South Carolina"
"5225",6591,79257,"South Carolina"
"5226",6606,4109,"South Carolina"
"5227",6610,3743100,"South Carolina"
"5228",7191,3089228,"South Carolina"
"5229",7192,468005,"South Carolina"
"5230",7193,1438588,"South Carolina"
"5231",7195,124535,"South Carolina"
"5232",7196,40181,"South Carolina"
"5233",7197,60443,"South Carolina"
"5234",7198,29695,"South Carolina"
"5235",7199,4132,"South Carolina"
"5236",7200,14812,"South Carolina"
"5237",7292,6996617,"South Carolina"
"5238",7295,70899,"South Carolina"
"5239",7296,2449089,"South Carolina"
"5240",7297,967382,"South Carolina"
"5241",7298,400695,"South Carolina"
"5242",7299,5848089,"South Carolina"
"5243",7905,152191,"South Carolina"
"5244",7906,1518031,"South Carolina"
"5245",7907,790890,"South Carolina"
"5246",7908,1812253,"South Carolina"
"5247",7909,1031552,"South Carolina"
"5248",7915,22135,"South Carolina"
"5249",7916,211822,"South Carolina"
"5250",7917,89330,"South Carolina"
"5251",7918,221816,"South Carolina"
"5252",7919,253366,"South Carolina"
"5253",7930,74201,"South Carolina"
"5254",7931,508900,"South Carolina"
"5255",7932,3599827,"South Carolina"
"5256",7933,128462,"South Carolina"
"5257",7934,1115016,"South Carolina"
"5258",7935,307940,"South Carolina"
"5259",7936,295247,"South Carolina"
"5260",7937,5376306,"South Carolina"
"5261",7938,44116,"South Carolina"
"5262",7939,739383,"South Carolina"
"5263",7950,23995,"South Carolina"
"5264",7951,30690,"South Carolina"
"5265",7952,514011,"South Carolina"
"5266",7953,518,"South Carolina"
"5267",7954,108980,"South Carolina"
"5268",7955,2277,"South Carolina"
"5269",7956,1856,"South Carolina"
"5270",7957,237117,"South Carolina"
"5271",7958,91,"South Carolina"
"5272",7959,2797,"South Carolina"
"5273",7970,86100,"South Carolina"
"5274",7971,506,"South Carolina"
"5275",7972,8786,"South Carolina"
"5276",7973,39598,"South Carolina"
"5277",7974,7406466,"South Carolina"
"5278",7975,599629,"South Carolina"
"5279",7976,2087605,"South Carolina"
"5280",7977,5747382,"South Carolina"
"5281",7978,94518,"South Carolina"
"5282",7979,2,"South Carolina"
"5283",7990,110313,"South Carolina"
"5284",7991,26,"South Carolina"
"5285",7992,3236,"South Carolina"
"5286",7993,16519,"South Carolina"
"5287",7994,2229724,"South Carolina"
"5288",7995,111095,"South Carolina"
"5289",7996,981363,"South Carolina"
"5290",7997,895603,"South Carolina"
"5291",7998,19378,"South Carolina"
"5292",7999,155,"South Carolina"
"5293",9312,8280,"South Carolina"
"5294",9314,188,"South Carolina"
"5295",9315,53393,"South Carolina"
"5296",9317,2803,"South Carolina"
"5297",9318,303,"South Carolina"
"5298",9319,55967,"South Carolina"
"5299",9320,815249,"South Carolina"
"5300",9321,14392922,"South Carolina"
"5301",9322,24421445,"South Carolina"
"5302",9323,160038,"South Carolina"
"5303",9324,65582,"South Carolina"
"5304",9332,42166,"South Carolina"
"5305",9817,17646,"South Carolina"
"5306",9823,2825438,"South Carolina"
"5307",-9999,20435604,"Louisiana"
"5308",6006,3909239,"Louisiana"
"5309",6007,832560,"Louisiana"
"5310",6009,577092,"Louisiana"
"5311",6010,1769,"Louisiana"
"5312",6011,6711637,"Louisiana"
"5313",6012,1348075,"Louisiana"
"5314",6013,34120,"Louisiana"
"5315",6014,3390813,"Louisiana"
"5316",6015,1115319,"Louisiana"
"5317",6055,15829,"Louisiana"
"5318",6056,64852,"Louisiana"
"5319",6058,19806,"Louisiana"
"5320",6108,12040,"Louisiana"
"5321",6109,22054,"Louisiana"
"5322",6110,629188,"Louisiana"
"5323",6111,1354380,"Louisiana"
"5324",6112,10960616,"Louisiana"
"5325",6113,19177631,"Louisiana"
"5326",6115,1149273,"Louisiana"
"5327",6166,25230,"Louisiana"
"5328",6167,475,"Louisiana"
"5329",6186,34621,"Louisiana"
"5330",6188,15899,"Louisiana"
"5331",6191,1867,"Louisiana"
"5332",6195,18623,"Louisiana"
"5333",6220,7336672,"Louisiana"
"5334",6221,72,"Louisiana"
"5335",6222,89545,"Louisiana"
"5336",6224,12121,"Louisiana"
"5337",6253,68932,"Louisiana"
"5338",6254,2841057,"Louisiana"
"5339",6255,771464,"Louisiana"
"5340",6256,24864,"Louisiana"
"5341",6310,6921,"Louisiana"
"5342",6332,146,"Louisiana"
"5343",6356,6133,"Louisiana"
"5344",6357,21155,"Louisiana"
"5345",6412,665873,"Louisiana"
"5346",6413,1358317,"Louisiana"
"5347",6414,561191,"Louisiana"
"5348",6415,11931,"Louisiana"
"5349",6510,385100,"Louisiana"
"5350",6511,1425,"Louisiana"
"5351",6512,7366,"Louisiana"
"5352",6513,47709,"Louisiana"
"5353",6514,5742,"Louisiana"
"5354",6591,9714,"Louisiana"
"5355",6620,2945,"Louisiana"
"5356",6654,2389,"Louisiana"
"5357",6726,491405,"Louisiana"
"5358",7191,3487344,"Louisiana"
"5359",7192,607359,"Louisiana"
"5360",7193,1588787,"Louisiana"
"5361",7195,256653,"Louisiana"
"5362",7196,55069,"Louisiana"
"5363",7197,49504,"Louisiana"
"5364",7198,23845,"Louisiana"
"5365",7199,3353,"Louisiana"
"5366",7200,34137,"Louisiana"
"5367",7292,30982209,"Louisiana"
"5368",7295,134886,"Louisiana"
"5369",7296,3039936,"Louisiana"
"5370",7297,965912,"Louisiana"
"5371",7298,459984,"Louisiana"
"5372",7299,6789332,"Louisiana"
"5373",7915,480085,"Louisiana"
"5374",7916,612921,"Louisiana"
"5375",7917,978165,"Louisiana"
"5376",7918,1278348,"Louisiana"
"5377",7919,772418,"Louisiana"
"5378",7935,198515,"Louisiana"
"5379",7936,624092,"Louisiana"
"5380",7937,6226642,"Louisiana"
"5381",7938,354653,"Louisiana"
"5382",7939,2714493,"Louisiana"
"5383",7954,9297,"Louisiana"
"5384",7955,24073,"Louisiana"
"5385",7956,50074,"Louisiana"
"5386",7957,626905,"Louisiana"
"5387",7958,2497,"Louisiana"
"5388",7959,78175,"Louisiana"
"5389",7990,52159,"Louisiana"
"5390",7992,1180,"Louisiana"
"5391",7993,6080,"Louisiana"
"5392",7994,17340464,"Louisiana"
"5393",7995,56792,"Louisiana"
"5394",7996,3945121,"Louisiana"
"5395",7997,10988626,"Louisiana"
"5396",7998,32221,"Louisiana"
"5397",7999,897220,"Louisiana"
"5398",9319,324688,"Louisiana"
"5399",9320,619263,"Louisiana"
"5400",9321,16336699,"Louisiana"
"5401",9322,37888666,"Louisiana"
"5402",9323,487822,"Louisiana"
"5403",9324,346007,"Louisiana"
"5404",9332,772525,"Louisiana"
"5405",9823,4788089,"Louisiana"
"5406",6016,2446231,"Nevada"
"5407",6017,4550,"Nevada"
"5408",6018,31151,"Nevada"
"5409",6021,2036,"Nevada"
"5410",6022,71327,"Nevada"
"5411",6023,48797,"Nevada"
"5412",6024,532,"Nevada"
"5413",6025,13691,"Nevada"
"5414",6059,4687,"Nevada"
"5415",6060,14550,"Nevada"
"5416",6063,1,"Nevada"
"5417",6067,907925,"Nevada"
"5418",6068,129595,"Nevada"
"5419",6069,25763,"Nevada"
"5420",6070,358124,"Nevada"
"5421",6071,8074,"Nevada"
"5422",6072,1984554,"Nevada"
"5423",6073,11661,"Nevada"
"5424",6074,51880,"Nevada"
"5425",6075,788478,"Nevada"
"5426",6076,927,"Nevada"
"5427",6077,1431681,"Nevada"
"5428",6078,6218938,"Nevada"
"5429",6079,3893303,"Nevada"
"5430",6080,1896589,"Nevada"
"5431",6081,42400185,"Nevada"
"5432",6082,339444,"Nevada"
"5433",6085,7297569,"Nevada"
"5434",6086,1,"Nevada"
"5435",6087,137,"Nevada"
"5436",6088,26,"Nevada"
"5437",6095,2385780,"Nevada"
"5438",6096,2114900,"Nevada"
"5439",6117,299106,"Nevada"
"5440",6125,13625,"Nevada"
"5441",6136,3,"Nevada"
"5442",6137,72619,"Nevada"
"5443",6138,4307780,"Nevada"
"5444",6139,10212,"Nevada"
"5445",6141,305453,"Nevada"
"5446",6143,64310,"Nevada"
"5447",6144,17822,"Nevada"
"5448",6145,6805049,"Nevada"
